MUNICIPIO,EMPRESA,MEDIDA,SERVICIO,VALOR
SOLEDAD,20437-ENERTOTAL S.A. E.S.P.,Facturación total,ENERGIA ELECTRICA,499114766.0
SOLEDAD,20437-ENERTOTAL S.A. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,410355859.0
SOLEDAD,20437-ENERTOTAL S.A. E.S.P.,Consumo total ,ENERGIA ELECTRICA,444386.0
SOLEDAD,20437-ENERTOTAL S.A. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,32.0
SOLEDAD,20437-ENERTOTAL S.A. E.S.P.,Contribuciones,ENERGIA ELECTRICA,82720382.0
SOLEDAD,20437-ENERTOTAL S.A. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,15597336.44
SOLEDAD,20437-ENERTOTAL S.A. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,12823620.59
SOLEDAD,20437-ENERTOTAL S.A. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,13887.06
SOLEDAD,20437-ENERTOTAL S.A. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,923.42
SOLEDAD,20437-ENERTOTAL S.A. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
SOLEDAD,21600-GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P,Facturación total,ENERGIA ELECTRICA,655831311.0
SOLEDAD,21600-GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P,Facturación por consumo,ENERGIA ELECTRICA,646209221.0
SOLEDAD,21600-GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P,Consumo total ,ENERGIA ELECTRICA,1109892.0
SOLEDAD,21600-GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P,Numero de suscriptores ,ENERGIA ELECTRICA,1.0
SOLEDAD,21600-GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P,Promedio de Facturación total ,ENERGIA ELECTRICA,655831311.0
SOLEDAD,21600-GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P,Promedio de Facturación por consumo,ENERGIA ELECTRICA,646209221.0
SOLEDAD,21600-GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P,Promedio de Consumo,ENERGIA ELECTRICA,1109892.0
SOLEDAD,21600-GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,582.23
SOLEDAD,21600-GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P,Numero de periodos,ENERGIA ELECTRICA,1.0
SOLEDAD,26641-SPECTRUM RENOVAVEIS SAS ESP,Facturación total,ENERGIA ELECTRICA,382681796.0
SOLEDAD,26641-SPECTRUM RENOVAVEIS SAS ESP,Facturación por consumo,ENERGIA ELECTRICA,351940556.0
SOLEDAD,26641-SPECTRUM RENOVAVEIS SAS ESP,Consumo total ,ENERGIA ELECTRICA,640916.0
SOLEDAD,26641-SPECTRUM RENOVAVEIS SAS ESP,Numero de suscriptores ,ENERGIA ELECTRICA,1.0
SOLEDAD,26641-SPECTRUM RENOVAVEIS SAS ESP,Promedio de Facturación total ,ENERGIA ELECTRICA,382681796.0
SOLEDAD,26641-SPECTRUM RENOVAVEIS SAS ESP,Promedio de Facturación por consumo,ENERGIA ELECTRICA,351940556.0
SOLEDAD,26641-SPECTRUM RENOVAVEIS SAS ESP,Promedio de Consumo,ENERGIA ELECTRICA,640916.0
SOLEDAD,26641-SPECTRUM RENOVAVEIS SAS ESP,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,549.12
SOLEDAD,26641-SPECTRUM RENOVAVEIS SAS ESP,Numero de periodos,ENERGIA ELECTRICA,1.0
SOLEDAD,27691-QI ENERGY SAS ESP,Facturación total,ENERGIA ELECTRICA,3526475278.0
SOLEDAD,27691-QI ENERGY SAS ESP,Facturación por consumo,ENERGIA ELECTRICA,2656999512.0
SOLEDAD,27691-QI ENERGY SAS ESP,Consumo total ,ENERGIA ELECTRICA,3011466.0
SOLEDAD,27691-QI ENERGY SAS ESP,Numero de suscriptores ,ENERGIA ELECTRICA,8.0
SOLEDAD,27691-QI ENERGY SAS ESP,Contribuciones,ENERGIA ELECTRICA,241292027.0
SOLEDAD,27691-QI ENERGY SAS ESP,Promedio de Facturación total ,ENERGIA ELECTRICA,440809409.75
SOLEDAD,27691-QI ENERGY SAS ESP,Promedio de Facturación por consumo,ENERGIA ELECTRICA,332124939.0
SOLEDAD,27691-QI ENERGY SAS ESP,Promedio de Consumo,ENERGIA ELECTRICA,376433.25
SOLEDAD,27691-QI ENERGY SAS ESP,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,882.29
SOLEDAD,27691-QI ENERGY SAS ESP,Numero de periodos,ENERGIA ELECTRICA,1.0
SOLEDAD,31191-TERPEL ENERGIA S.A.S E.S.P,Facturación total,ENERGIA ELECTRICA,454125320.0
SOLEDAD,31191-TERPEL ENERGIA S.A.S E.S.P,Facturación por consumo,ENERGIA ELECTRICA,375968529.0
SOLEDAD,31191-TERPEL ENERGIA S.A.S E.S.P,Consumo total ,ENERGIA ELECTRICA,423393.0
SOLEDAD,31191-TERPEL ENERGIA S.A.S E.S.P,Numero de suscriptores ,ENERGIA ELECTRICA,3.0
SOLEDAD,31191-TERPEL ENERGIA S.A.S E.S.P,Contribuciones,ENERGIA ELECTRICA,75193705.0
SOLEDAD,31191-TERPEL ENERGIA S.A.S E.S.P,Promedio de Facturación total ,ENERGIA ELECTRICA,151375106.67
SOLEDAD,31191-TERPEL ENERGIA S.A.S E.S.P,Promedio de Facturación por consumo,ENERGIA ELECTRICA,125322843.0
SOLEDAD,31191-TERPEL ENERGIA S.A.S E.S.P,Promedio de Consumo,ENERGIA ELECTRICA,141131.0
SOLEDAD,31191-TERPEL ENERGIA S.A.S E.S.P,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,887.99
SOLEDAD,31191-TERPEL ENERGIA S.A.S E.S.P,Numero de periodos,ENERGIA ELECTRICA,1.0
SOLEDAD,45298-NEU ENERGY SAS ESP,Numero de suscriptores ,ENERGIA ELECTRICA,23.0
SOLEDAD,45298-NEU ENERGY SAS ESP,Numero de periodos,ENERGIA ELECTRICA,1.0
SOLEDAD,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Facturación total,ENERGIA ELECTRICA,509604794.0
SOLEDAD,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,445556311.0
SOLEDAD,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Consumo total ,ENERGIA ELECTRICA,829515.0
SOLEDAD,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Contribuciones,ENERGIA ELECTRICA,58564196.0
SOLEDAD,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,537.13
SOLEDAD,48307-AIR-E S.A.S. E.S.P.,Facturación total,ENERGIA ELECTRICA,1074539053798.0
SOLEDAD,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,-23109839848.0
SOLEDAD,48307-AIR-E S.A.S. E.S.P.,Consumo total ,ENERGIA ELECTRICA,1330343151.0
SOLEDAD,48307-AIR-E S.A.S. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,161268.0
SOLEDAD,48307-AIR-E S.A.S. E.S.P.,Subsidios,ENERGIA ELECTRICA,135814574083.0
SOLEDAD,48307-AIR-E S.A.S. E.S.P.,Contribuciones,ENERGIA ELECTRICA,12517857567.0
SOLEDAD,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,6663064.3
SOLEDAD,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,-143300.84
SOLEDAD,48307-AIR-E S.A.S. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,8249.27
SOLEDAD,48307-AIR-E S.A.S. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,-17.37
SOLEDAD,48307-AIR-E S.A.S. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
SOLEDAD,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Facturación total,ENERGIA ELECTRICA,440080116.0
SOLEDAD,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Facturación por consumo,ENERGIA ELECTRICA,384801666.0
SOLEDAD,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Consumo total ,ENERGIA ELECTRICA,658857.0
SOLEDAD,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Numero de suscriptores ,ENERGIA ELECTRICA,1.0
SOLEDAD,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Promedio de Facturación total ,ENERGIA ELECTRICA,440080116.0
SOLEDAD,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Promedio de Facturación por consumo,ENERGIA ELECTRICA,384801666.0
SOLEDAD,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Promedio de Consumo,ENERGIA ELECTRICA,658857.0
SOLEDAD,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,584.04
SOLEDAD,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Numero de periodos,ENERGIA ELECTRICA,1.0
SOLEDAD,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Facturación total,ENERGIA ELECTRICA,976850410.0
SOLEDAD,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Facturación por consumo,ENERGIA ELECTRICA,813991525.0
SOLEDAD,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Consumo total ,ENERGIA ELECTRICA,1375715.0
SOLEDAD,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Numero de suscriptores ,ENERGIA ELECTRICA,1.0
SOLEDAD,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Contribuciones,ENERGIA ELECTRICA,162808343.0
SOLEDAD,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Promedio de Facturación total ,ENERGIA ELECTRICA,976850410.0
SOLEDAD,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Promedio de Facturación por consumo,ENERGIA ELECTRICA,813991525.0
SOLEDAD,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Promedio de Consumo,ENERGIA ELECTRICA,1375715.0
SOLEDAD,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,591.69
SOLEDAD,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Numero de periodos,ENERGIA ELECTRICA,1.0
SOLEDAD,59850-ENERBIT SAS ESP,Facturación total,ENERGIA ELECTRICA,4285768.0
SOLEDAD,59850-ENERBIT SAS ESP,Facturación por consumo,ENERGIA ELECTRICA,3571473.0
SOLEDAD,59850-ENERBIT SAS ESP,Consumo total ,ENERGIA ELECTRICA,4153.0
SOLEDAD,59850-ENERBIT SAS ESP,Numero de suscriptores ,ENERGIA ELECTRICA,1.0
SOLEDAD,59850-ENERBIT SAS ESP,Contribuciones,ENERGIA ELECTRICA,714295.0
SOLEDAD,59850-ENERBIT SAS ESP,Promedio de Facturación total ,ENERGIA ELECTRICA,4285768.0
SOLEDAD,59850-ENERBIT SAS ESP,Promedio de Facturación por consumo,ENERGIA ELECTRICA,3571473.0
SOLEDAD,59850-ENERBIT SAS ESP,Promedio de Consumo,ENERGIA ELECTRICA,4153.0
SOLEDAD,59850-ENERBIT SAS ESP,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,859.97
SOLEDAD,59850-ENERBIT SAS ESP,Numero de periodos,ENERGIA ELECTRICA,1.0
SOLEDAD,62071-ENEL X COLOMBIA SAS ESP,Facturación total,ENERGIA ELECTRICA,399868730.0
SOLEDAD,62071-ENEL X COLOMBIA SAS ESP,Facturación por consumo,ENERGIA ELECTRICA,339875227.0
SOLEDAD,62071-ENEL X COLOMBIA SAS ESP,Consumo total ,ENERGIA ELECTRICA,422042.0
SOLEDAD,62071-ENEL X COLOMBIA SAS ESP,Numero de suscriptores ,ENERGIA ELECTRICA,1.0
SOLEDAD,62071-ENEL X COLOMBIA SAS ESP,Contribuciones,ENERGIA ELECTRICA,67975047.0
SOLEDAD,62071-ENEL X COLOMBIA SAS ESP,Promedio de Facturación total ,ENERGIA ELECTRICA,399868730.0
SOLEDAD,62071-ENEL X COLOMBIA SAS ESP,Promedio de Facturación por consumo,ENERGIA ELECTRICA,339875227.0
SOLEDAD,62071-ENEL X COLOMBIA SAS ESP,Promedio de Consumo,ENERGIA ELECTRICA,422042.0
SOLEDAD,62071-ENEL X COLOMBIA SAS ESP,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,805.31
SOLEDAD,62071-ENEL X COLOMBIA SAS ESP,Numero de periodos,ENERGIA ELECTRICA,1.0
SOLEDAD,62371-BIA ENERGY SAS ESP,Facturación total,ENERGIA ELECTRICA,138085860.0
SOLEDAD,62371-BIA ENERGY SAS ESP,Facturación por consumo,ENERGIA ELECTRICA,95933168.0
SOLEDAD,62371-BIA ENERGY SAS ESP,Consumo total ,ENERGIA ELECTRICA,112079.0
SOLEDAD,62371-BIA ENERGY SAS ESP,Numero de suscriptores ,ENERGIA ELECTRICA,2.0
SOLEDAD,62371-BIA ENERGY SAS ESP,Contribuciones,ENERGIA ELECTRICA,8216780.0
SOLEDAD,62371-BIA ENERGY SAS ESP,Promedio de Facturación total ,ENERGIA ELECTRICA,69042930.0
SOLEDAD,62371-BIA ENERGY SAS ESP,Promedio de Facturación por consumo,ENERGIA ELECTRICA,47966584.0
SOLEDAD,62371-BIA ENERGY SAS ESP,Promedio de Consumo,ENERGIA ELECTRICA,56039.5
SOLEDAD,62371-BIA ENERGY SAS ESP,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,855.94
SOLEDAD,62371-BIA ENERGY SAS ESP,Numero de periodos,ENERGIA ELECTRICA,1.0
SANTO TOMAS,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Facturación total,ENERGIA ELECTRICA,0.0
SANTO TOMAS,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Consumo total ,ENERGIA ELECTRICA,0.0
SANTO TOMAS,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Subsidios,ENERGIA ELECTRICA,0.0
SANTO TOMAS,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Contribuciones,ENERGIA ELECTRICA,0.0
SANTO TOMAS,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de periodos,ENERGIA ELECTRICA,0.0
SANTO TOMAS,2322-VATIA S.A. E.S.P.,Facturación total,ENERGIA ELECTRICA,1260222540.0
SANTO TOMAS,2322-VATIA S.A. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,858101957.0
SANTO TOMAS,2322-VATIA S.A. E.S.P.,Consumo total ,ENERGIA ELECTRICA,1123784.0
SANTO TOMAS,2322-VATIA S.A. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,7.0
SANTO TOMAS,2322-VATIA S.A. E.S.P.,Contribuciones,ENERGIA ELECTRICA,122176281.0
SANTO TOMAS,2322-VATIA S.A. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,180031791.43
SANTO TOMAS,2322-VATIA S.A. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,122585993.86
SANTO TOMAS,2322-VATIA S.A. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,160540.57
SANTO TOMAS,2322-VATIA S.A. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,763.58
SANTO TOMAS,2322-VATIA S.A. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
SANTO TOMAS,2378-DICELER S.A E.S.P.,Facturación total,ENERGIA ELECTRICA,172611801.0
SANTO TOMAS,2378-DICELER S.A E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,130633890.0
SANTO TOMAS,2378-DICELER S.A E.S.P.,Consumo total ,ENERGIA ELECTRICA,222592.0
SANTO TOMAS,2378-DICELER S.A E.S.P.,Contribuciones,ENERGIA ELECTRICA,24928491.0
SANTO TOMAS,2378-DICELER S.A E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,586.88
SANTO TOMAS,20437-ENERTOTAL S.A. E.S.P.,Facturación total,ENERGIA ELECTRICA,33588535.0
SANTO TOMAS,20437-ENERTOTAL S.A. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,27070421.0
SANTO TOMAS,20437-ENERTOTAL S.A. E.S.P.,Consumo total ,ENERGIA ELECTRICA,27353.0
SANTO TOMAS,20437-ENERTOTAL S.A. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,3.0
SANTO TOMAS,20437-ENERTOTAL S.A. E.S.P.,Contribuciones,ENERGIA ELECTRICA,5381997.0
SANTO TOMAS,20437-ENERTOTAL S.A. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,11196178.33
SANTO TOMAS,20437-ENERTOTAL S.A. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,9023473.67
SANTO TOMAS,20437-ENERTOTAL S.A. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,9117.67
SANTO TOMAS,20437-ENERTOTAL S.A. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,989.67
SANTO TOMAS,20437-ENERTOTAL S.A. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
SANTO TOMAS,45298-NEU ENERGY SAS ESP,Numero de suscriptores ,ENERGIA ELECTRICA,2.0
SANTO TOMAS,45298-NEU ENERGY SAS ESP,Numero de periodos,ENERGIA ELECTRICA,1.0
SANTO TOMAS,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Facturación total,ENERGIA ELECTRICA,28689890.0
SANTO TOMAS,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,23942039.0
SANTO TOMAS,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Consumo total ,ENERGIA ELECTRICA,44953.0
SANTO TOMAS,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Contribuciones,ENERGIA ELECTRICA,4718362.0
SANTO TOMAS,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,532.6
SANTO TOMAS,48307-AIR-E S.A.S. E.S.P.,Facturación total,ENERGIA ELECTRICA,14145462779.0
SANTO TOMAS,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,18115256081.0
SANTO TOMAS,48307-AIR-E S.A.S. E.S.P.,Consumo total ,ENERGIA ELECTRICA,20738926.0
SANTO TOMAS,48307-AIR-E S.A.S. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,7449.0
SANTO TOMAS,48307-AIR-E S.A.S. E.S.P.,Subsidios,ENERGIA ELECTRICA,5044633096.0
SANTO TOMAS,48307-AIR-E S.A.S. E.S.P.,Contribuciones,ENERGIA ELECTRICA,470747671.0
SANTO TOMAS,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,1898974.73
SANTO TOMAS,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,2431904.43
SANTO TOMAS,48307-AIR-E S.A.S. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,2784.12
SANTO TOMAS,48307-AIR-E S.A.S. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,873.49
SANTO TOMAS,48307-AIR-E S.A.S. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
SANTA LUCIA,2322-VATIA S.A. E.S.P.,Facturación total,ENERGIA ELECTRICA,29298120.0
SANTA LUCIA,2322-VATIA S.A. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,4227841.0
SANTA LUCIA,2322-VATIA S.A. E.S.P.,Consumo total ,ENERGIA ELECTRICA,5453.0
SANTA LUCIA,2322-VATIA S.A. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,1.0
SANTA LUCIA,2322-VATIA S.A. E.S.P.,Contribuciones,ENERGIA ELECTRICA,11280.0
SANTA LUCIA,2322-VATIA S.A. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,29298120.0
SANTA LUCIA,2322-VATIA S.A. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,4227841.0
SANTA LUCIA,2322-VATIA S.A. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,5453.0
SANTA LUCIA,2322-VATIA S.A. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,775.32
SANTA LUCIA,2322-VATIA S.A. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
SANTA LUCIA,20437-ENERTOTAL S.A. E.S.P.,Facturación total,ENERGIA ELECTRICA,23823635.0
SANTA LUCIA,20437-ENERTOTAL S.A. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,19631098.0
SANTA LUCIA,20437-ENERTOTAL S.A. E.S.P.,Consumo total ,ENERGIA ELECTRICA,21892.0
SANTA LUCIA,20437-ENERTOTAL S.A. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,1.0
SANTA LUCIA,20437-ENERTOTAL S.A. E.S.P.,Contribuciones,ENERGIA ELECTRICA,3926220.0
SANTA LUCIA,20437-ENERTOTAL S.A. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,23823635.0
SANTA LUCIA,20437-ENERTOTAL S.A. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,19631098.0
SANTA LUCIA,20437-ENERTOTAL S.A. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,21892.0
SANTA LUCIA,20437-ENERTOTAL S.A. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,896.72
SANTA LUCIA,20437-ENERTOTAL S.A. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
SANTA LUCIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Facturación total,ENERGIA ELECTRICA,0.0
SANTA LUCIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Facturación por consumo,ENERGIA ELECTRICA,0.0
SANTA LUCIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Consumo total ,ENERGIA ELECTRICA,0.0
SANTA LUCIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Subsidios,ENERGIA ELECTRICA,0.0
SANTA LUCIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Contribuciones,ENERGIA ELECTRICA,0.0
SANTA LUCIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Numero de periodos,ENERGIA ELECTRICA,0.0
SANTA LUCIA,48307-AIR-E S.A.S. E.S.P.,Facturación total,ENERGIA ELECTRICA,6996450624.0
SANTA LUCIA,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,9558374654.0
SANTA LUCIA,48307-AIR-E S.A.S. E.S.P.,Consumo total ,ENERGIA ELECTRICA,10866008.0
SANTA LUCIA,48307-AIR-E S.A.S. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,2960.0
SANTA LUCIA,48307-AIR-E S.A.S. E.S.P.,Subsidios,ENERGIA ELECTRICA,2505734238.0
SANTA LUCIA,48307-AIR-E S.A.S. E.S.P.,Contribuciones,ENERGIA ELECTRICA,57395666.0
SANTA LUCIA,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,2363665.75
SANTA LUCIA,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,3229180.63
SANTA LUCIA,48307-AIR-E S.A.S. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,3670.95
SANTA LUCIA,48307-AIR-E S.A.S. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,879.66
SANTA LUCIA,48307-AIR-E S.A.S. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
SABANALARGA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Facturación total,ENERGIA ELECTRICA,0.0
SABANALARGA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Consumo total ,ENERGIA ELECTRICA,0.0
SABANALARGA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Subsidios,ENERGIA ELECTRICA,0.0
SABANALARGA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Contribuciones,ENERGIA ELECTRICA,0.0
SABANALARGA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de periodos,ENERGIA ELECTRICA,0.0
SABANALARGA,480-ISAGEN S.A. E.S.P.,Facturación total,ENERGIA ELECTRICA,10011582248.0
SABANALARGA,480-ISAGEN S.A. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,10011592248.0
SABANALARGA,480-ISAGEN S.A. E.S.P.,Consumo total ,ENERGIA ELECTRICA,28945687.0
SABANALARGA,480-ISAGEN S.A. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,1.0
SABANALARGA,480-ISAGEN S.A. E.S.P.,Promedio de Facturación total ,ENERGIA ELECTRICA,10011582248.0
SABANALARGA,480-ISAGEN S.A. E.S.P.,Promedio de Facturación por consumo,ENERGIA ELECTRICA,10011592248.0
SABANALARGA,480-ISAGEN S.A. E.S.P.,Promedio de Consumo,ENERGIA ELECTRICA,28945687.0
SABANALARGA,480-ISAGEN S.A. E.S.P.,Valor Facturado por unidad de consumo,ENERGIA ELECTRICA,345.88
SABANALARGA,480-ISAGEN S.A. E.S.P.,Numero de periodos,ENERGIA ELECTRICA,1.0
SABANALARGA,536-CELSIA COLOMBIA S.A. E.S.P.,Facturación total,ENERGIA ELECTRICA,1226103799.0
SABANALARGA,536-CELSIA COLOMBIA S.A. E.S.P.,Facturación por consumo,ENERGIA ELECTRICA,1166753534.0
SABANALARGA,536-CELSIA COLOMBIA S.A. E.S.P.,Consumo total ,ENERGIA ELECTRICA,2365274.0
SABANALARGA,536-CELSIA COLOMBIA S.A. E.S.P.,Numero de suscriptores ,ENERGIA ELECTRICA,1.0
