,,,TIEMPO,,,,
PIOJO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,0,0,0,16,0
PIOJO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,0,1,0,2,0
PIOJO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,1,0,0,0,0
POLONUEVO,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,32,22,54,15
POLONUEVO,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,765,"1,144","1,074",591,162
POLONUEVO,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,"1,128",600,748,516,208
POLONUEVO,RECLAMACION,COBROS POR PROMEDIO,137,330,918,575,264
POLONUEVO,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,431,325,779,255,0
POLONUEVO,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,63,512,369,103
POLONUEVO,RECLAMACION,ESTRATO INCORRECTO,343,447,58,54,5
POLONUEVO,RECLAMACION,DATOS GENERALES INCORRECTOS,0,43,402,285,65
POLONUEVO,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,99,655,0,0,0
POLONUEVO,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,61,91,220,81,28
POLONUEVO,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",124,159,55,32,50
POLONUEVO,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,121,215,9,1,0
POLONUEVO,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",157,132,27,0,0
POLONUEVO,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,79,198,12,3,0
POLONUEVO,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,39,56,98,67,9
POLONUEVO,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,89,87,26,23,17
POLONUEVO,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,29,91,49,4
POLONUEVO,RECLAMACION,INCONFORMIDAD CON EL AFORO,15,50,24,56,12
POLONUEVO,RECLAMACION,COBROS INOPORTUNOS,0,39,26,39,21
POLONUEVO,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,25,25,24,30,10
POLONUEVO,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,6,23,28,13
POLONUEVO,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,0,3,19,17
POLONUEVO,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,19,9,2,6,2
POLONUEVO,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,1,17,12,5
POLONUEVO,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,25,0,1,0,0
POLONUEVO,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,3,0,0,0,0
POLONUEVO,RECLAMACION,COBRO DE REVISIONES,0,0,0,1,0
POLONUEVO,RECURSO DE REPOSICION,COBROS POR PROMEDIO,0,0,65,126,52
POLONUEVO,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,31,36,44,36,10
POLONUEVO,RECURSO DE REPOSICION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,13,12,21,18,5
POLONUEVO,RECURSO DE REPOSICION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",9,12,12,12,5
POLONUEVO,RECURSO DE REPOSICION,COBRO MULTIPLE Y/O ACUMULADO,11,12,12,6,0
POLONUEVO,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,0,0,0,10,5
POLONUEVO,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",5,0,0,0,0
POLONUEVO,RECURSO DE REPOSICION,COBRO POR RECONEXION NO AUTORIZADA,4,0,0,0,0
POLONUEVO,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,3,0,0,0,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",679,700,836,768,309
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,234,304,780,"1,231",497
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,22,32,272,786,474
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,608,109,329,330,45
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",129,291,276,120,20
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,28,27,188,307,140
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,0,115,303,113
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,232,86,84,75,30
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,32,82,96,49,5
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,19,45,54,45,10
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,40,53,36,9,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,10,39,49,19
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,0,6,36,45,20
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,21,6,12,6,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,0,0,1,24,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,0,0,0,8,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,4,0,0,0,0
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,0,0,2,0
PONEDERA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,0,0,16,4
PONEDERA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,511,753,"1,205",481,145
PONEDERA,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,734,362,673,398,170
PONEDERA,RECLAMACION,COBROS POR PROMEDIO,93,369,710,518,149
PONEDERA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,63,218,945,297,0
PONEDERA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,98,219,239,113
PONEDERA,RECLAMACION,INCONFORMIDAD CON EL AFORO,144,343,108,33,3
PONEDERA,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,39,510,9,0,0
PONEDERA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,66,147,135,68,26
PONEDERA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,84,236,41,6,0
PONEDERA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,33,228,57,29,14
PONEDERA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",68,140,48,6,66
PONEDERA,RECLAMACION,DATOS GENERALES INCORRECTOS,0,14,102,92,46
PONEDERA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,123,120,0,0,0
PONEDERA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,25,22,61,75,21
PONEDERA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,69,17,48,36,14
PONEDERA,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,1,95,59,6
PONEDERA,RECLAMACION,ESTRATO INCORRECTO,47,5,53,27,1
PONEDERA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",51,61,18,0,0
PONEDERA,RECLAMACION,COBROS INOPORTUNOS,0,62,17,11,0
PONEDERA,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,43,25,10,5,0
PONEDERA,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,1,46,11,1
PONEDERA,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,8,22,3,8,5
PONEDERA,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,3,0,8,9
PONEDERA,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,0,11,5,2
PONEDERA,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,1,0,0,0,0
PONEDERA,RECLAMACION,INCONFORMIDAD POR DESVIACION SIGNIFICATIVA,0,0,0,1,0
PONEDERA,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,0,0,0,1,0
PONEDERA,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,55,60,60,30,0
PONEDERA,RECURSO DE REPOSICION,COBROS POR PROMEDIO,2,0,7,12,5
PONEDERA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,6,0,0,10,5
PONEDERA,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",4,0,0,0,0
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,113,216,437,790,349
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,35,101,293,686,337
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,10,129,513,638,5
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",164,208,238,407,227
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,82,32,150,240,105
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,56,153,192,135,40
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,35,84,88,57,25
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,44,74,117,48,0
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,15,12,119,85
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,5,60,60,15,0
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,66,5,2,39,20
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",22,25,24,6,0
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,0,0,24,36,15
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,42,2,0,0,0
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,9,18,6
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,0,0,0,11,10
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,3,0,0,0,0
PUERTO COLOMBIA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,53,55,46,31,28
PUERTO COLOMBIA,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,0,1,1,0
PUERTO COLOMBIA,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,0,0,1,0,0
PUERTO COLOMBIA,QUEJA,SUSPENSION O CORTE DEL SERVICIO,0,0,0,1,0
PUERTO COLOMBIA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,"7,750","13,367","17,244","10,903","2,514"
PUERTO COLOMBIA,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,"11,909","5,219","5,646","4,052","1,705"
PUERTO COLOMBIA,RECLAMACION,COBROS POR PROMEDIO,"2,312","4,842","7,042","3,596",915
PUERTO COLOMBIA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,"1,141","4,886","3,511",884
PUERTO COLOMBIA,RECLAMACION,ESTRATO INCORRECTO,"1,058","1,276","3,909","3,393",332
PUERTO COLOMBIA,RECLAMACION,DATOS GENERALES INCORRECTOS,0,643,"3,084","2,940","1,030"
PUERTO COLOMBIA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,"3,552","2,988",320,82,9
PUERTO COLOMBIA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,741,"2,682","1,943",541,200
PUERTO COLOMBIA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,792,"1,263","1,665",999,388
PUERTO COLOMBIA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,"1,420","1,458",726,378,36
PUERTO COLOMBIA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,"1,043","1,294",165,10,0
PUERTO COLOMBIA,RECLAMACION,COBROS INOPORTUNOS,0,401,"1,216",589,304
PUERTO COLOMBIA,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,217,"1,192",670,116
PUERTO COLOMBIA,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,257,640,680,301,159
PUERTO COLOMBIA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",403,835,288,177,129
PUERTO COLOMBIA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,189,306,471,331,43
PUERTO COLOMBIA,RECLAMACION,INCONFORMIDAD CON EL AFORO,609,315,145,200,32
PUERTO COLOMBIA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,44,69,468,423,148
PUERTO COLOMBIA,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,103,250,295,236,142
PUERTO COLOMBIA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",236,228,18,0,0
PUERTO COLOMBIA,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,80,333,0,0,0
PUERTO COLOMBIA,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,36,119,129,59
PUERTO COLOMBIA,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,127,93,16,46,22
PUERTO COLOMBIA,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,1,15,84,88,15
PUERTO COLOMBIA,RECLAMACION,INCONFORMIDAD POR DESVIACION SIGNIFICATIVA,6,17,17,10,0
PUERTO COLOMBIA,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,8,4,23,12,0
PUERTO COLOMBIA,RECLAMACION,COBRO DE REVISIONES,0,10,12,6,0
PUERTO COLOMBIA,RECLAMACION,TARIFA INCORRECTA,14,4,3,0,0
PUERTO COLOMBIA,RECLAMACION,QUEJAS ADMINISTRATIVAS,0,8,0,0,0
PUERTO COLOMBIA,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,0,7,0,0,0
PUERTO COLOMBIA,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,0,1,0,4,2
PUERTO COLOMBIA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,236,281,491,812,318
PUERTO COLOMBIA,RECURSO DE REPOSICION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,264,288,288,288,120
PUERTO COLOMBIA,RECURSO DE REPOSICION,COBROS POR PROMEDIO,66,53,88,194,60
PUERTO COLOMBIA,RECURSO DE REPOSICION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,129,132,132,66,0
PUERTO COLOMBIA,RECURSO DE REPOSICION,ESTRATO INCORRECTO,5,0,44,162,70
PUERTO COLOMBIA,RECURSO DE REPOSICION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,20,12,144,102,0
PUERTO COLOMBIA,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,0,0,45,163,70
PUERTO COLOMBIA,RECURSO DE REPOSICION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,37,36,49,47,10
PUERTO COLOMBIA,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,48,48,48,30,5
PUERTO COLOMBIA,RECURSO DE REPOSICION,COBRO MULTIPLE Y/O ACUMULADO,22,24,33,31,0
PUERTO COLOMBIA,RECURSO DE REPOSICION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,8,36,25
PUERTO COLOMBIA,RECURSO DE REPOSICION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,3,0,8,24,5
PUERTO COLOMBIA,RECURSO DE REPOSICION,COBROS INOPORTUNOS,0,0,11,16,5
PUERTO COLOMBIA,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",10,0,0,10,5
PUERTO COLOMBIA,RECURSO DE REPOSICION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",7,0,0,0,0
PUERTO COLOMBIA,RECURSO DE REPOSICION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,1,0,0,0,0
PUERTO COLOMBIA,RECURSO DE REPOSICION,INCONFORMIDAD CON EL AFORO,1,0,0,0,0
PUERTO COLOMBIA,RECURSO DE REPOSICION,COBRO POR RECONEXION NO AUTORIZADA,1,0,0,0,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,"2,421","4,867","10,718","19,579","7,598"
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,947,"1,301","3,783","5,906","2,562"
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,764,471,"2,417","2,390",811
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,78,"1,037","2,988","1,414"
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,731,826,948,"1,016",400
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,821,750,791,869,271
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,237,455,951,863,253
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,553,669,708,467,140
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,0,21,645,"1,301",521
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,272,411,396,214,55
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,12,196,787,303
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,234,65,292,406,139
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,241,93,173,342,165
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",105,237,252,153,50
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,20,0,40,232,99
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",23,37,73,116,64
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,19,12,12,3,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUBSIDIOS Y CONTRIBUCIONES,4,12,12,12,5
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TARIFA INCORRECTA,9,0,0,0,0
REPELON,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,324,"9,768","5,109",712,155
REPELON,RECLAMACION,DATOS GENERALES INCORRECTOS,0,"1,506","2,783","2,722","1,098"
REPELON,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,4,"4,067","1,950",234,50
REPELON,RECLAMACION,COBROS POR PROMEDIO,106,"1,676","1,125",678,108
REPELON,RECLAMACION,ESTRATO INCORRECTO,"1,652",952,216,52,8
REPELON,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,508,538,817,620,259
REPELON,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,"1,108",969,105,15,0
REPELON,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,0,987,625,254,74
REPELON,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,9,846,491,36,0
REPELON,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,651,422,37,4
REPELON,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,23,184,320,318,132
REPELON,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,63,686,0,0,0
REPELON,RECLAMACION,QUEJAS ADMINISTRATIVAS,0,118,220,216,90
REPELON,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,125,241,196,75
REPELON,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,69,301,214,32,1
REPELON,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",21,296,171,33,53
REPELON,RECLAMACION,COBROS INOPORTUNOS,0,286,154,43,18
REPELON,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,7,104,133,127,50
REPELON,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,89,144,123,52
REPELON,RECLAMACION,INCONFORMIDAD CON EL AFORO,58,165,99,51,1
REPELON,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,35,139,146,29,9
REPELON,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,0,48,96,101,40
REPELON,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,34,136,92,8,0
REPELON,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,38,72,72,30
REPELON,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,48,70,9,0,0
REPELON,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",26,29,0,0,0
REPELON,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,0,30,7,0,1
REPELON,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,0,7,12,12,5
REPELON,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,0,18,12,2,0
REPELON,RECLAMACION,COBRO DE REVISIONES,0,13,3,0,0
REPELON,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,30,69,139,55
REPELON,RECURSO DE REPOSICION,COBRO DE REVISIONES,0,36,72,72,30
REPELON,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,0,6,40,70,30
REPELON,RECURSO DE REPOSICION,COBROS POR PROMEDIO,0,4,25,72,33
REPELON,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",30,24,24,12,0
REPELON,RECURSO DE REPOSICION,COBRO POR RECONEXION NO AUTORIZADA,5,0,0,0,0
