,,,TIEMPO,,,,
PUERTO COLOMBIA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",59,135,274,443,117
PUERTO COLOMBIA,RECLAMACION,COBROS INOPORTUNOS,1,211,178,87,21
PUERTO COLOMBIA,RECLAMACION,TERMINACION DEL CONTRATO,37,98,132,1,0
PUERTO COLOMBIA,RECLAMACION,TARIFA INCORRECTA,71,19,82,75,14
PUERTO COLOMBIA,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,8,66,57,0
PUERTO COLOMBIA,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,14,44,66,0
PUERTO COLOMBIA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,10,52,53,0
PUERTO COLOMBIA,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,19,73,12
PUERTO COLOMBIA,RECLAMACION,DATOS GENERALES INCORRECTOS,86,1,1,0,0
PUERTO COLOMBIA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,14,0,0,33,33
PUERTO COLOMBIA,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,28,0,4,18,7
PUERTO COLOMBIA,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,0,2,26,22,0
PUERTO COLOMBIA,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,38,0,0,0,0
PUERTO COLOMBIA,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,0,3,7,9,0
PUERTO COLOMBIA,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,0,1,3,14,0
PUERTO COLOMBIA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,0,0,4,2,0
PUERTO COLOMBIA,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,0,0,0,1,0
PUERTO COLOMBIA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,5,47,92,16,0
PUERTO COLOMBIA,RECURSO DE REPOSICION,COBROS POR PROMEDIO,0,52,64,2,0
PUERTO COLOMBIA,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,27,61,0,0
PUERTO COLOMBIA,RECURSO DE REPOSICION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,15,35,0,0
PUERTO COLOMBIA,RECURSO DE REPOSICION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,0,6,9,1,0
PUERTO COLOMBIA,RECURSO DE REPOSICION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2,1,2,0,0
PUERTO COLOMBIA,RECURSO DE REPOSICION,TERMINACION DEL CONTRATO,2,0,0,0,0
PUERTO COLOMBIA,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,0,1,0,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,338,"1,390","2,050",196,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,345,821,550,104,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,36,394,792,54,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,423,212,453,43,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,309,14,26,7,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",36,89,159,5,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,0,131,122,20,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,15,47,148,15,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",23,39,125,12,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,7,61,103,0,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,79,2,9,3,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,0,10,33,0,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TARIFA INCORRECTA,14,0,20,5,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,QUEJAS ADMINISTRATIVAS,2,12,12,0,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,0,21,1,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,0,9,8,0,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,NO CONEXION DEL SERVICIO,0,2,9,1,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,10,0,0,0,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,FALLAS EN LA CONEXION DEL SERVICIO,0,0,6,2,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSPENSION O CORTE DEL SERVICIO,0,0,4,3,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2,2,0,1,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,DATOS GENERALES INCORRECTOS,2,0,0,0,0
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTADO DE LAS INFRAESTRUCTURA,0,0,0,1,0
REPELON,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,0,0,3,12,1
REPELON,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,1,2,0,6,0
REPELON,QUEJA,QUEJAS ADMINISTRATIVAS,0,0,0,1,0
REPELON,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,16,6,29,160,239
REPELON,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2,2,48,133,257
REPELON,RECLAMACION,COBROS POR PROMEDIO,0,0,46,127,219
REPELON,RECLAMACION,INCONFORMIDAD CON EL AFORO,1,0,37,4,0
REPELON,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,0,0,7,13,11
REPELON,RECLAMACION,ESTRATO INCORRECTO,6,4,0,1,2
REPELON,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2,2,4,0,0
REPELON,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,0,1,5,0
REPELON,RECLAMACION,DATOS GENERALES INCORRECTOS,0,0,2,3,0
REPELON,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,1,2,1,0,0
REPELON,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,0,1,3,0,0
REPELON,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,0,0,2,0,0
REPELON,RECLAMACION,AFECTACION AMBIENTAL,0,0,0,1,0
REPELON,RECLAMACION,INCONFORMIDAD CON EL SERVICIO A USUARIOS QUE NO CUENTAN CON UN CONTRATO DE CONDICIONES UNIFORMES FORMALIZADO,0,0,1,0,0
REPELON,RECLAMACION,COBROS INOPORTUNOS,0,0,0,1,0
REPELON,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,0,1,0,0
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,0,0,0,0,10
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,0,0,0,1,0
SABANAGRANDE,QUEJA,QUEJAS ADMINISTRATIVAS,2,147,292,76,0
SABANAGRANDE,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,1,75,188,86,1
SABANAGRANDE,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,5,91,153,69,0
SABANAGRANDE,QUEJA,SUSPENSION O CORTE DEL SERVICIO,11,71,135,68,1
SABANAGRANDE,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,116,38,82,33,1
SABANAGRANDE,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,16,44,62,25,0
SABANAGRANDE,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,26,14,56,36,0
SABANAGRANDE,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,0,43,64,20,0
SABANAGRANDE,QUEJA,COBROS POR PROMEDIO,0,2,5,76,12
SABANAGRANDE,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,12,17,47,2
SABANAGRANDE,QUEJA,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,0,21,41,10,0
SABANAGRANDE,QUEJA,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,12,29,28,0
SABANAGRANDE,QUEJA,NO CONEXION DEL SERVICIO,0,0,0,44,0
SABANAGRANDE,QUEJA,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,0,0,28,3
SABANAGRANDE,QUEJA,COBRO POR SERVICIOS NO PRESTADOS,0,0,0,27,0
SABANAGRANDE,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,0,10,17,0
SABANAGRANDE,QUEJA,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2,4,15,5,0
SABANAGRANDE,QUEJA,COBROS INOPORTUNOS,0,0,5,18,0
SABANAGRANDE,QUEJA,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,0,11,4,0,0
SABANAGRANDE,QUEJA,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,0,0,12,0,0
SABANAGRANDE,QUEJA,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,0,0,11,0
SABANAGRANDE,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,418,"1,788","2,492","2,985",822
SABANAGRANDE,RECLAMACION,COBROS POR PROMEDIO,"1,204",707,"1,599","3,540","1,190"
SABANAGRANDE,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,550,928,"1,124","1,157",172
SABANAGRANDE,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,45,492,"1,046","1,816",503
SABANAGRANDE,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,26,313,"1,579",520
SABANAGRANDE,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,382,177,451,952,251
SABANAGRANDE,RECLAMACION,ESTRATO INCORRECTO,412,174,239,460,122
SABANAGRANDE,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,6,202,529,530,116
SABANAGRANDE,RECLAMACION,NO CONEXION DEL SERVICIO,0,199,611,210,0
SABANAGRANDE,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,17,66,241,305,63
SABANAGRANDE,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",54,34,96,122,40
SABANAGRANDE,RECLAMACION,COBROS INOPORTUNOS,0,0,118,178,42
SABANAGRANDE,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,4,25,82,108,34
SABANAGRANDE,RECLAMACION,QUEJAS ADMINISTRATIVAS,2,93,125,5,0
SABANAGRANDE,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,0,64,65,72,13
SABANAGRANDE,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,15,41,36,9,0
SABANAGRANDE,RECLAMACION,DATOS GENERALES INCORRECTOS,29,8,9,1,0
SABANAGRANDE,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,0,0,1,20,19
SABANAGRANDE,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,17,0,9,6,3
SABANAGRANDE,RECLAMACION,TERMINACION DEL CONTRATO,4,11,11,0,0
SABANAGRANDE,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,2,6,11,1
SABANAGRANDE,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,0,3,7,0
SABANAGRANDE,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,10,0,0,0,0
SABANAGRANDE,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,0,1,4,2,0
SABANAGRANDE,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,0,0,3,3,0
SABANAGRANDE,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,0,0,5,0
SABANAGRANDE,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,0,0,0,2,0
SABANAGRANDE,RECLAMACION,TARIFA INCORRECTA,2,0,0,0,0
SABANAGRANDE,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,1,8,1,0
SABANAGRANDE,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,0,5,1,0
SABANAGRANDE,RECURSO DE REPOSICION,COBROS POR PROMEDIO,0,0,4,0,0
SABANAGRANDE,RECURSO DE REPOSICION,SUBSIDIOS Y CONTRIBUCIONES,0,0,0,2,0
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,346,437,808,42,0
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,"1,070",60,194,36,0
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,596,0,0,0,0
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,573,0,0,0,0
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,10,196,241,23,0
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,16,12,30,12,0
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",13,6,35,5,0
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,0,7,7,0,0
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTADO DE LAS INFRAESTRUCTURA,0,0,1,1,0
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TARIFA INCORRECTA,2,0,0,0,0
SABANALARGA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,393,302,432,189,1
SABANALARGA,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,32,508,535,180,1
SABANALARGA,QUEJA,QUEJAS ADMINISTRATIVAS,2,314,472,136,3
SABANALARGA,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,8,319,395,113,1
SABANALARGA,QUEJA,SUSPENSION O CORTE DEL SERVICIO,42,186,413,154,0
SABANALARGA,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,18,192,187,11
SABANALARGA,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,40,95,132,57,0
SABANALARGA,QUEJA,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,20,157,119,2
SABANALARGA,QUEJA,COBROS POR PROMEDIO,0,21,54,212,1
SABANALARGA,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,14,104,83,38,0
SABANALARGA,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,0,5,68,75,16
SABANALARGA,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,1,35,77,43,1
SABANALARGA,QUEJA,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,4,26,30,12,0
SABANALARGA,QUEJA,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,1,23,21,15,0
SABANALARGA,QUEJA,NO CONEXION DEL SERVICIO,0,0,0,47,0
SABANALARGA,QUEJA,COBRO POR SERVICIOS NO PRESTADOS,0,0,3,34,7
SABANALARGA,QUEJA,"COBROS POR CONEXION, RECONEXION, REINSTALACION",0,0,5,32,0
SABANALARGA,QUEJA,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,0,0,14,10,0
SABANALARGA,QUEJA,COBRO MULTIPLE Y/O ACUMULADO,0,0,0,23,0
SABANALARGA,QUEJA,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,0,0,0,2,0
SABANALARGA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,998,"15,119","19,101","15,555","3,457"
SABANALARGA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,"2,125","6,749","9,006","10,204","2,510"
SABANALARGA,RECLAMACION,COBROS POR PROMEDIO,"1,843","4,714","6,258","12,449","4,064"
SABANALARGA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,647,"2,082","6,133","4,629","1,030"
SABANALARGA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,990,"1,345","1,897","1,696",515
SABANALARGA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",104,347,"1,006","3,148",985
SABANALARGA,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,506,863,"1,319","1,121",243
SABANALARGA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",178,403,673,586,130
SABANALARGA,RECLAMACION,NO CONEXION DEL SERVICIO,5,221,717,324,2
SABANALARGA,RECLAMACION,ESTRATO INCORRECTO,293,280,183,157,47
SABANALARGA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,97,313,250,34,0
SABANALARGA,RECLAMACION,COBROS INOPORTUNOS,270,158,32,49,31
SABANALARGA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,272,0,51,142,36
SABANALARGA,RECLAMACION,QUEJAS ADMINISTRATIVAS,3,159,247,12,1
SABANALARGA,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,11,45,81,148,48
SABANALARGA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,48,35,67,117,36
SABANALARGA,RECLAMACION,TARIFA INCORRECTA,262,12,1,0,0
SABANALARGA,RECLAMACION,TERMINACION DEL CONTRATO,38,68,121,0,0
SABANALARGA,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,45,2,35,67,29
SABANALARGA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,0,13,68,68,1
SABANALARGA,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,0,18,47,34,0
SABANALARGA,RECLAMACION,DATOS GENERALES INCORRECTOS,53,4,0,1,0
SABANALARGA,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,3,3,4,7,19
SABANALARGA,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,0,3,7,22,0
SABANALARGA,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,0,1,10,18,0
SABANALARGA,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,27,2,0,0,0
SABANALARGA,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,0,3,8,13,0
SABANALARGA,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,0,2,3,7,0
SABANALARGA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,0,2,8,1,0
SABANALARGA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,12,4,15,1,0
SABANALARGA,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,1,12,7,0,0
SABANALARGA,RECURSO DE REPOSICION,COBROS POR PROMEDIO,0,0,8,0,0
SABANALARGA,RECURSO DE REPOSICION,NO CONEXION DEL SERVICIO,0,0,1,0,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,33,"3,735","6,523",230,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,321,587,"2,654",196,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,188,591,"1,371",138,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,288,473,"1,210",145,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",38,130,255,17,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,55,63,191,10,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,23,41,146,3,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,174,0,1,0,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,72,68,5,10,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",9,26,90,5,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,8,0,24,0,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,0,25,7,0,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TARIFA INCORRECTA,30,0,0,0,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,21,4,0,0,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSPENSION O CORTE DEL SERVICIO,8,3,7,1,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,0,2,10,0,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,0,0,9,0,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TERMINACION DEL CONTRATO,8,0,0,0,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,QUEJAS ADMINISTRATIVAS,0,5,0,1,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTADO DE LAS INFRAESTRUCTURA,0,0,5,0,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUBSIDIOS Y CONTRIBUCIONES,0,3,0,0,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2,0,0,0,0
SABANALARGA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,DATOS GENERALES INCORRECTOS,2,0,0,0,0
USIACURI,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,63,166,185,50,0
USIACURI,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,0,10,73,68,5
USIACURI,QUEJA,QUEJAS ADMINISTRATIVAS,0,62,47,11,0
USIACURI,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,1,29,62,24,0
USIACURI,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,7,54,42,12,0
USIACURI,QUEJA,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,0,22,23,18,0
USIACURI,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,0,11,36,11,0
USIACURI,QUEJA,SUSPENSION O CORTE DEL SERVICIO,2,7,25,10,0
USIACURI,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2,4,17,8,0
USIACURI,QUEJA,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,0,11,9,3,0
USIACURI,QUEJA,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,0,6,9,2,0
USIACURI,QUEJA,NO CONEXION DEL SERVICIO,0,0,0,11,0
USIACURI,QUEJA,COBROS POR PROMEDIO,0,2,5,3,0
